Index,ED,ESE,504,ELL,Sum Days Sus,ADA,PY SS,FAST PM1 SS,CY IR SS PM1,ELA QC,Port S1,CY IR SS PM2,FAST PM2 SS,CY IR SS PM3,Port S2,FAST PM3 SS,below_level_2,below_level_3
534,1,0,1,0,0,0.947976879,214.0,212.0,538.0,77.0,77.635,577.0,206.0,565.0,61.975,234,0.0,0.0
535,1,0,0,0,0,0.947976879,140.0,183.0,472.0,46.0,47.86333333,475.0,187.0,517.0,60.5045,198,0.0,1.0
536,1,0,0,0,0,0.947976879,192.0,196.0,515.0,69.0,72.507,518.0,201.0,538.0,63.4455,204,0.0,0.0
537,1,0,1,0,0,0.947976879,186.0,192.0,482.0,77.0,51.13966667,515.0,199.0,523.0,67.01675,214,0.0,0.0
538,1,0,0,0,0,0.947976879,224.0,204.0,567.0,92.0,86.04,574.0,215.0,599.0,89.39075,233,0.0,0.0
539,1,0,0,0,0,0.947976879,163.0,178.0,480.0,54.0,34.6155,496.0,193.0,513.0,46.6385,192,0.0,1.0
540,1,1,0,0,0,0.947976879,185.0,187.0,454.0,100.0,79.772,527.0,171.0,580.0,79.62175,237,0.0,0.0
541,1,0,0,0,0,0.947976879,202.0,186.0,486.0,92.0,70.94033333,531.0,206.0,577.0,70.168,209,0.0,0.0
542,1,0,0,1,0,0.947976879,158.0,156.0,481.0,38.0,31.624,487.0,181.0,496.0,33.473,189,0.0,1.0
543,1,0,0,0,0,0.947976879,213.0,206.0,553.0,85.0,86.03966667,585.0,217.0,585.0,85.81925,221,0.0,0.0
544,0,0,0,0,0,0.947976879,214.0,221.0,580.0,100.0,93.01966667,556.0,232.0,590.0,84.3485,244,0.0,0.0
545,1,0,0,0,0,0.947976879,171.0,140.0,461.0,54.0,53.70366667,492.0,177.0,503.0,40.896,200,0.0,1.0
546,0,0,0,0,0,0.947976879,192.0,192.0,514.0,100.0,77.208,552.0,206.0,543.0,77.941,206,0.0,0.0
547,1,0,0,0,0,0.947976879,194.0,179.0,520.0,69.0,67.23666667,516.0,193.0,544.0,69.608,211,0.0,0.0
548,0,0,0,0,0,0.947976879,182.0,197.0,505.0,62.0,54.416,542.0,198.0,580.0,79.622,217,0.0,0.0
549,1,0,0,0,0,0.947976879,211.0,221.0,539.0,100.0,84.188,593.0,228.0,568.0,79.09675,223,0.0,0.0
550,1,0,0,0,0,0.947976879,198.0,165.0,478.0,77.0,51.13966667,504.0,190.0,556.0,65.54625,217,0.0,0.0
551,0,1,0,0,0,0.947976879,176.0,163.0,476.0,85.0,56.98,477.0,168.0,521.0,44.85325,205,0.0,0.0
552,1,1,0,0,0,0.947976879,225.0,223.0,579.0,92.0,84.6155,584.0,222.0,583.0,76.05066667,240,0.0,0.0
553,0,0,0,0,0,0.947976879,231.0,223.0,590.0,,93.376,592.0,227.0,625.0,87.815,227,0.0,0.0
554,1,0,0,0,0,0.947976879,180.0,188.0,480.0,69.0,79.05966667,518.0,183.0,531.0,86.76475,196,0.0,1.0
555,1,0,1,0,0,0.947976879,206.0,200.0,535.0,92.0,84.188,547.0,203.0,554.0,63.44575,214,0.0,0.0
556,0,0,0,0,0,0.947976879,186.0,189.0,501.0,54.0,57.40733333,514.0,184.0,525.0,56.93275,200,0.0,1.0
557,1,0,0,0,0,0.947976879,199.0,198.0,503.0,38.0,59.97166667,529.0,198.0,555.0,48.9495,205,0.0,0.0
558,1,0,0,0,0,0.947976879,155.0,172.0,453.0,31.0,50.712,472.0,189.0,530.0,53.6765,190,0.0,1.0
559,1,0,1,0,0,0.947976879,173.0,169.0,499.0,69.0,58.26233333,473.0,183.0,500.0,58.26333333,189,0.0,1.0
560,1,0,0,0,0,0.947976879,200.0,182.0,494.0,100.0,72.36466667,518.0,187.0,545.0,71.95375,220,0.0,0.0
561,0,0,0,0,0,0.947976879,206.0,196.0,521.0,92.0,86.752,555.0,208.0,549.0,71.11325,216,0.0,0.0
562,1,0,0,0,0,0.947976879,176.0,173.0,479.0,31.0,60.39866667,490.0,172.0,498.0,54.622,181,1.0,1.0
563,1,0,0,0,0,0.947976879,172.0,175.0,429.0,46.0,43.73233333,503.0,189.0,514.0,69.95775,221,0.0,0.0
564,1,0,0,0,0,0.947976879,218.0,200.0,546.0,92.0,78.34766667,554.0,202.0,565.0,82.038,223,0.0,0.0
565,0,0,0,0,0,0.947976879,217.0,189.0,531.0,69.0,70.94033333,536.0,205.0,593.0,80.252,217,0.0,0.0
566,1,0,0,0,0,0.947976879,169.0,189.0,490.0,77.0,63.675,511.0,172.0,522.0,69.32766667,210,0.0,0.0
567,1,0,0,0,0,0.947976879,187.0,180.0,512.0,69.0,66.23933333,547.0,193.0,561.0,50.21025,200,0.0,1.0
568,0,0,0,0,0,0.947976879,244.0,235.0,623.0,100.0,95.584,635.0,242.0,636.0,85.85433333,240,0.0,0.0
569,0,1,0,0,0,0.947976879,,175.0,396.0,38.0,24.7865,394.0,151.0,487.0,31.37266667,179,1.0,1.0
570,0,0,0,0,0,0.947976879,208.0,198.0,555.0,77.0,85.32733333,556.0,206.0,557.0,76.99575,230,0.0,0.0
571,0,0,1,0,0,0.947976879,204.0,186.0,518.0,85.0,77.635,530.0,198.0,537.0,78.011,207,0.0,0.0
572,1,1,0,0,0,0.947976879,167.0,180.0,469.0,54.0,53.70366667,478.0,181.0,502.0,51.6805,198,0.0,1.0
573,0,0,0,0,0,0.947976879,144.0,178.0,455.0,38.0,36.04,482.0,181.0,480.0,46.6385,207,0.0,0.0
574,1,0,0,0,0,0.947976879,,218.0,561.0,92.0,85.32766667,567.0,217.0,583.0,79.412,232,0.0,0.0
575,0,0,0,0,0,0.947976879,228.0,211.0,575.0,85.0,92.30766667,577.0,241.0,608.0,86.27466667,243,0.0,0.0
576,0,0,0,0,0,0.947976879,202.0,191.0,530.0,85.0,64.38733333,522.0,202.0,551.0,75.84025,208,0.0,0.0
577,0,0,0,0,0,0.947976879,220.0,196.0,569.0,92.0,97.436,563.0,228.0,600.0,81.51266667,211,0.0,0.0
578,1,0,0,0,0,0.947976879,,187.0,529.0,54.0,52.70666667,547.0,202.0,564.0,74.68475,215,0.0,0.0
579,0,1,0,0,0,0.947976879,,173.0,450.0,58.0,62.5,499.0,184.0,512.0,59.244,201,0.0,0.0
580,0,0,0,0,0,0.948905109,181.0,196.0,,,55.556,528.0,197.0,561.0,81.7225,215,0.0,0.0
581,1,0,0,1,0,0.950617284,,,,,,,,399.0,,181,1.0,1.0
582,1,0,0,0,0,0.951219512,,194.0,513.0,92.0,75.356,541.0,203.0,557.0,72.584,218,0.0,0.0
583,1,1,0,0,0,0.952380952,,,,,47.009,443.0,184.0,513.0,29.55166667,168,1.0,1.0
584,1,0,0,0,0,0.953488372,183.0,187.0,498.0,77.0,74.644,502.0,199.0,519.0,57.248,193,0.0,1.0
585,1,0,0,0,0,0.953488372,190.0,163.0,482.0,,37.1045,512.0,180.0,554.0,44.1175,207,0.0,0.0
586,0,0,0,0,0,0.953488372,,219.0,584.0,85.0,86.03966667,596.0,222.0,621.0,84.66375,230,0.0,0.0
587,1,0,0,1,0,0.953488372,142.0,185.0,459.0,54.0,56.98,513.0,197.0,551.0,61.4495,214,0.0,0.0
588,1,0,0,0,0,0.953757225,184.0,193.0,534.0,62.0,65.527,560.0,209.0,570.0,80.252,215,0.0,0.0
589,0,0,0,0,0,0.953757225,183.0,179.0,491.0,77.0,62.53566667,548.0,193.0,542.0,67.0165,207,0.0,0.0
590,1,0,1,0,0,0.953757225,183.0,183.0,480.0,69.0,68.80333333,481.0,191.0,475.0,69.643,184,1.0,1.0
591,1,0,0,0,0,0.953757225,180.0,186.0,514.0,77.0,61.82333333,517.0,189.0,522.0,48.87933333,208,0.0,0.0
592,1,1,0,0,0,0.953757225,183.0,198.0,515.0,54.0,58.83166667,535.0,197.0,522.0,65.8615,208,0.0,0.0
593,1,1,0,0,0,0.953757225,162.0,194.0,476.0,92.0,61.5385,496.0,190.0,519.0,56.40725,197,0.0,1.0
594,0,1,0,0,0,0.953757225,175.0,173.0,497.0,77.0,50.641,505.0,189.0,518.0,57.248,196,0.0,1.0
595,1,0,0,1,0,0.953757225,154.0,140.0,412.0,31.0,35.04266667,460.0,154.0,434.0,41.73633333,148,1.0,1.0
596,1,0,0,0,0,0.953757225,204.0,211.0,550.0,85.0,79.487,573.0,216.0,564.0,86.4495,221,0.0,0.0
597,0,0,0,0,0,0.953757225,182.0,184.0,506.0,85.0,77.92,540.0,201.0,532.0,74.37,226,0.0,0.0
598,1,1,0,0,0,0.953757225,176.0,179.0,475.0,75.0,50.78366667,488.0,172.0,519.0,45.16825,192,0.0,1.0
599,1,0,0,0,0,0.953757225,213.0,215.0,570.0,100.0,94.44433333,578.0,219.0,631.0,79.55166667,232,0.0,0.0
600,1,1,0,0,0,0.953757225,188.0,186.0,512.0,85.0,58.11966667,501.0,198.0,492.0,50.525,196,0.0,1.0
601,0,0,0,0,0,0.953757225,218.0,218.0,575.0,92.0,93.02,583.0,228.0,631.0,89.706,226,0.0,0.0
602,0,0,0,1,0,0.953757225,176.0,140.0,450.0,46.0,55.55566667,498.0,188.0,493.0,63.02533333,197,0.0,1.0
603,0,1,0,0,0,0.953757225,203.0,203.0,536.0,85.0,85.32733333,582.0,212.0,586.0,83.50825,225,0.0,0.0
604,1,0,0,0,0,0.953757225,178.0,190.0,521.0,54.0,54.84333333,514.0,200.0,538.0,68.17225,215,0.0,0.0
605,1,0,0,0,0,0.953757225,192.0,187.0,498.0,54.0,52.99166667,510.0,193.0,523.0,51.891,198,0.0,1.0
606,1,0,0,1,0,0.953757225,164.0,180.0,478.0,92.0,63.96033333,512.0,200.0,539.0,69.748,207,0.0,0.0
607,1,0,0,0,0,0.953757225,200.0,192.0,470.0,62.0,36.752,452.0,163.0,494.0,56.40775,206,0.0,0.0
608,0,0,1,0,0,0.953757225,171.0,186.0,505.0,100.0,77.208,516.0,200.0,534.0,76.68075,202,0.0,0.0
609,0,0,0,0,0,0.953757225,204.0,209.0,549.0,100.0,92.30766667,563.0,215.0,579.0,78.7815,241,0.0,0.0
610,1,0,0,0,0,0.953757225,212.0,168.0,513.0,62.0,58.11966667,514.0,195.0,547.0,59.03375,201,0.0,0.0
611,0,1,0,0,0,0.953757225,218.0,204.0,551.0,92.0,83.476,591.0,216.0,586.0,77.94125,235,0.0,0.0
612,1,1,0,0,0,0.953757225,179.0,185.0,458.0,23.0,28.34766667,486.0,172.0,491.0,61.975,189,0.0,1.0
613,0,0,0,0,0,0.953757225,220.0,205.0,555.0,92.0,88.604,548.0,214.0,575.0,84.979,230,0.0,0.0
614,0,0,0,0,0,0.953757225,219.0,215.0,608.0,100.0,98.148,611.0,230.0,617.0,86.4495,245,0.0,0.0
615,0,0,0,0,0,0.953757225,200.0,194.0,535.0,85.0,80.91166667,554.0,204.0,577.0,77.62625,224,0.0,0.0
616,0,0,0,0,0,0.953757225,232.0,219.0,587.0,92.0,93.02,608.0,219.0,596.0,85.81925,237,0.0,0.0
617,0,0,0,0,0,0.953757225,232.0,214.0,575.0,100.0,96.29633333,600.0,226.0,592.0,95.58825,223,0.0,0.0
618,1,1,0,0,0,0.953757225,168.0,203.0,514.0,85.0,88.604,542.0,210.0,579.0,79.13166667,218,0.0,0.0
619,1,0,0,0,0,0.953757225,187.0,207.0,519.0,85.0,75.78333333,560.0,204.0,564.0,77.17066667,225,0.0,0.0
620,1,0,0,0,0,0.953757225,147.0,185.0,444.0,15.0,14.38766667,477.0,147.0,484.0,47.059,170,1.0,1.0
621,1,0,0,0,0,0.953757225,190.0,208.0,527.0,85.0,73.93133333,535.0,207.0,531.0,57.84333333,199,0.0,1.0
622,0,0,1,0,0,0.953757225,138.0,166.0,422.0,23.0,40.171,514.0,140.0,516.0,45.16825,214,0.0,0.0
623,1,0,0,0,0,0.953757225,204.0,192.0,539.0,85.0,88.604,513.0,206.0,561.0,72.584,219,0.0,0.0
624,1,0,1,0,0,0.953757225,186.0,174.0,461.0,38.0,37.89166667,499.0,182.0,518.0,43.69733333,202,0.0,0.0
625,1,0,0,0,0,0.953757225,177.0,189.0,506.0,62.0,79.05966667,516.0,183.0,516.0,63.86575,208,0.0,0.0
626,1,0,0,0,0,0.953757225,219.0,205.0,565.0,100.0,93.01966667,596.0,222.0,605.0,86.44975,232,0.0,0.0
627,1,0,0,0,0,0.953757225,201.0,187.0,514.0,83.0,62.037,572.0,206.0,547.0,68.6975,216,0.0,0.0
628,0,1,0,0,0,0.953757225,170.0,188.0,491.0,92.0,74.929,473.0,186.0,490.0,56.6175,194,0.0,1.0
629,1,0,0,0,0,0.953757225,210.0,205.0,543.0,92.0,85.043,564.0,207.0,583.0,67.437,222,0.0,0.0
630,1,0,0,0,0,0.953757225,,196.0,485.0,85.0,66.95166667,536.0,217.0,564.0,76.681,207,0.0,0.0
631,1,1,0,0,0,0.953757225,203.0,201.0,540.0,77.0,85.5205,544.0,208.0,573.0,70.3785,219,0.0,0.0
632,1,0,0,0,0,0.953757225,161.0,166.0,431.0,8.0,27.92,461.0,168.0,482.0,45.7985,179,1.0,1.0
633,1,0,0,0,0,0.953757225,190.0,185.0,513.0,85.0,75.427,538.0,202.0,536.0,68.62733333,218,0.0,0.0
634,0,1,0,0,0,0.953757225,167.0,173.0,423.0,69.0,52.99166667,484.0,140.0,533.0,41.9115,202,0.0,0.0
635,1,0,0,0,0,0.953757225,,188.0,523.0,92.0,80.91166667,553.0,213.0,574.0,69.95775,223,0.0,0.0
636,1,0,0,1,0,0.953757225,,140.0,340.0,46.0,27.92033333,355.0,140.0,359.0,17.647,156,1.0,1.0
637,1,1,0,0,0,0.953757225,,140.0,471.0,54.0,61.111,505.0,190.0,543.0,79.307,216,0.0,0.0
638,1,0,0,0,0,0.956521739,,,,,,,,573.0,79.972,226,0.0,0.0
639,1,0,0,1,0,0.958677686,,,,,33.333,289.0,169.0,332.0,,163,1.0,1.0
640,1,0,0,0,0,0.958823529,207.0,191.0,519.0,92.0,79.05966667,547.0,214.0,553.0,69.64275,213,0.0,0.0
641,0,0,0,0,0,0.959064327,214.0,210.0,562.0,92.0,80.91166667,609.0,213.0,589.0,86.76475,240,0.0,0.0
642,0,0,0,0,0,0.959183673,,185.0,,54.0,42.30766667,503.0,190.0,512.0,40.96625,199,0.0,1.0
643,1,0,1,0,1,0.959302326,173.0,177.0,422.0,38.0,38.6755,489.0,160.0,498.0,33.9285,179,1.0,1.0
644,1,0,0,0,0,0.959302326,209.0,221.0,575.0,77.0,71.36733333,579.0,237.0,599.0,85.014,236,0.0,0.0
645,1,0,0,0,0,0.959302326,212.0,214.0,574.0,85.0,85.32733333,594.0,212.0,605.0,88.23533333,234,0.0,0.0
646,1,0,0,0,0,0.959302326,197.0,179.0,483.0,69.0,58.547,540.0,202.0,564.0,78.43166667,203,0.0,0.0
647,0,0,0,0,0,0.959302326,,157.0,481.0,77.0,69.683,520.0,200.0,574.0,60.18925,228,0.0,0.0
648,0,1,0,0,0,0.959537572,203.0,168.0,477.0,92.0,69.231,528.0,210.0,577.0,42.0165,204,0.0,0.0
649,1,0,0,0,0,0.959537572,188.0,169.0,484.0,46.0,47.436,512.0,184.0,498.0,52.20575,192,0.0,1.0
650,1,0,0,0,0,0.959537572,190.0,172.0,481.0,100.0,77.208,528.0,191.0,553.0,78.011,204,0.0,0.0
651,1,0,0,0,0,0.959537572,200.0,170.0,480.0,77.0,66.95166667,513.0,198.0,533.0,50.21025,214,0.0,0.0
652,1,0,0,0,0,0.959537572,203.0,183.0,522.0,100.0,80.91166667,516.0,193.0,516.0,69.01275,206,0.0,0.0
653,1,0,0,0,0,0.959537572,177.0,176.0,507.0,46.0,41.59566667,501.0,193.0,550.0,37.185,203,0.0,0.0
654,0,0,0,0,0,0.959537572,140.0,171.0,395.0,31.0,29.772,458.0,172.0,441.0,36.5545,182,1.0,1.0
655,1,1,0,0,0,0.959537572,146.0,152.0,410.0,54.0,54.416,489.0,181.0,533.0,42.647,214,0.0,0.0
656,1,1,0,0,0,0.959537572,180.0,158.0,501.0,100.0,80.48433333,527.0,206.0,576.0,86.27433333,224,0.0,0.0
657,1,1,0,0,0,0.959537572,179.0,187.0,489.0,46.0,48.57566667,511.0,169.0,509.0,51.681,205,0.0,0.0
658,1,1,0,0,0,0.959537572,121.0,176.0,404.0,15.0,30.912,435.0,180.0,495.0,44.80475,192,0.0,1.0
659,1,1,0,0,0,0.959537572,165.0,180.0,467.0,15.0,43.44733333,475.0,192.0,476.0,43.067,197,0.0,1.0
660,1,0,1,0,0,0.959537572,140.0,194.0,448.0,77.0,61.23666667,500.0,183.0,531.0,73.73975,228,0.0,0.0
661,1,1,0,0,2,0.959537572,,153.0,395.0,,27.778,421.0,188.0,444.0,21.56866667,184,1.0,1.0
662,1,0,0,0,0,0.959537572,177.0,191.0,508.0,77.0,67.66366667,493.0,192.0,546.0,66.70175,206,0.0,0.0
663,1,0,1,0,0,0.959537572,214.0,193.0,544.0,77.0,78.34766667,554.0,217.0,544.0,85.85433333,241,0.0,0.0
664,1,0,0,0,0,0.959537572,198.0,201.0,531.0,77.0,64.38766667,541.0,207.0,612.0,75.8965,211,0.0,0.0
665,0,1,0,0,0,0.959537572,,193.0,479.0,77.0,77.3505,484.0,171.0,507.0,60.9245,201,0.0,0.0
666,1,0,0,0,0,0.959537572,198.0,192.0,518.0,100.0,79.05966667,522.0,199.0,557.0,64.28575,220,0.0,0.0
667,0,0,0,0,0,0.959537572,213.0,203.0,545.0,92.0,89.31633333,553.0,221.0,583.0,91.73666667,220,0.0,0.0
668,0,0,1,0,0,0.959537572,206.0,203.0,530.0,85.0,82.76333333,545.0,208.0,606.0,75.84025,225,0.0,0.0
669,0,0,0,0,0,0.959537572,194.0,181.0,542.0,69.0,75.071,573.0,213.0,569.0,70.86833333,226,0.0,0.0
670,1,1,0,0,0,0.959537572,158.0,178.0,480.0,62.0,52.279,490.0,176.0,532.0,53.466,201,0.0,0.0
671,1,0,0,0,0,0.959537572,206.0,203.0,532.0,92.0,93.73233333,585.0,208.0,580.0,75.63033333,219,0.0,0.0
672,0,0,0,0,0,0.959537572,198.0,187.0,519.0,92.0,63.74666667,552.0,195.0,564.0,45.098,202,0.0,0.0
673,1,0,0,0,0,0.959537572,199.0,165.0,517.0,62.0,58.11966667,535.0,189.0,547.0,63.44525,210,0.0,0.0
674,0,0,0,0,0,0.959537572,213.0,215.0,560.0,85.0,81.62366667,575.0,229.0,577.0,83.82375,235,0.0,0.0
675,1,0,0,0,0,0.959537572,197.0,181.0,502.0,85.0,72.79166667,527.0,188.0,533.0,64.28575,198,0.0,1.0
676,0,0,0,0,0,0.959537572,191.0,191.0,528.0,77.0,76.49566667,537.0,212.0,557.0,64.91625,206,0.0,0.0
677,1,0,0,0,0,0.959537572,227.0,189.0,546.0,92.0,87.46466667,545.0,219.0,591.0,87.92025,237,0.0,0.0
678,0,0,0,0,0,0.959537572,213.0,206.0,517.0,85.0,83.47566667,574.0,213.0,580.0,67.54225,223,0.0,0.0
679,1,0,1,0,0,0.959537572,171.0,199.0,442.0,92.0,77.208,465.0,194.0,529.0,63.7605,196,0.0,1.0
680,0,0,0,0,0,0.959537572,213.0,197.0,530.0,92.0,79.77233333,538.0,198.0,563.0,82.353,225,0.0,0.0
681,0,0,0,0,0,0.959537572,202.0,197.0,546.0,46.0,54.84333333,557.0,219.0,567.0,64.706,212,0.0,0.0
682,1,0,0,0,0,0.959537572,185.0,184.0,517.0,85.0,80.91166667,516.0,192.0,566.0,71.4285,213,0.0,0.0
683,1,0,0,0,0,0.959537572,171.0,181.0,487.0,92.0,80.91166667,543.0,216.0,558.0,86.76475,221,0.0,0.0
684,0,0,0,0,0,0.959537572,203.0,201.0,566.0,92.0,93.73233333,554.0,217.0,591.0,81.72275,216,0.0,0.0
685,0,0,1,0,0,0.959537572,209.0,175.0,515.0,77.0,79.487,530.0,182.0,576.0,73.372,202,0.0,0.0
686,1,0,0,0,0,0.959537572,189.0,199.0,533.0,85.0,76.923,535.0,198.0,564.0,78.7815,219,0.0,0.0
687,0,0,0,0,0,0.959537572,202.0,190.0,579.0,92.0,73.93166667,573.0,208.0,540.0,72.899,224,0.0,0.0
688,1,0,0,0,0,0.959537572,200.0,190.0,497.0,77.0,69.51566667,552.0,203.0,541.0,81.4075,219,0.0,0.0
689,0,0,0,0,0,0.959537572,228.0,206.0,562.0,85.0,83.47566667,608.0,215.0,621.0,75.52525,231,0.0,0.0
690,1,0,0,0,0,0.959537572,193.0,192.0,533.0,62.0,61.111,544.0,201.0,562.0,71.4285,208,0.0,0.0
691,0,0,0,0,0,0.959537572,,183.0,511.0,69.0,69.51566667,507.0,197.0,526.0,52.206,206,0.0,0.0
692,1,1,0,0,0,0.959537572,176.0,177.0,463.0,69.0,60.684,494.0,181.0,525.0,51.3655,190,0.0,1.0
693,1,0,0,0,0,0.959537572,187.0,194.0,508.0,100.0,85.32733333,515.0,198.0,524.0,86.76475,223,0.0,0.0
694,1,0,0,0,0,0.959537572,196.0,189.0,500.0,69.0,82.76333333,512.0,213.0,560.0,73.188,213,0.0,0.0
695,1,1,0,1,0,0.959537572,125.0,169.0,408.0,38.0,34.90066667,408.0,175.0,428.0,25.33925,186,0.0,1.0
696,0,0,0,0,0,0.959537572,195.0,171.0,534.0,85.0,70.0855,513.0,201.0,565.0,77.521,225,0.0,0.0
697,0,0,1,0,0,0.959537572,182.0,181.0,460.0,85.0,77.92,517.0,188.0,544.0,71.11325,190,0.0,1.0
698,0,1,0,0,0,0.959537572,185.0,195.0,507.0,100.0,92.911,531.0,213.0,562.0,78.46625,220,0.0,0.0
699,0,1,0,0,0,0.959537572,198.0,199.0,539.0,69.0,70.228,526.0,207.0,557.0,69.64275,212,0.0,0.0
700,1,0,0,1,0,0.959537572,151.0,140.0,420.0,92.0,47.721,476.0,183.0,471.0,49.79,187,0.0,1.0
701,1,1,0,0,0,0.961904762,,180.0,,,,,147.0,466.0,,191,0.0,1.0
702,1,0,0,0,0,0.962121212,,195.0,,,64.7435,546.0,202.0,540.0,69.958,224,0.0,0.0
703,0,0,0,0,0,0.9625,,,,,,,,470.0,35.714,177,1.0,1.0
704,1,0,0,1,0,0.964912281,165.0,178.0,453.0,62.0,76.49533333,562.0,187.0,521.0,72.26925,202,0.0,0.0
705,0,1,0,0,0,0.965116279,150.0,188.0,371.0,54.0,38.604,470.0,140.0,448.0,29.972,186,0.0,1.0
706,1,0,0,1,0,0.965116279,173.0,182.0,474.0,69.0,62.53566667,497.0,188.0,486.0,60.64433333,199,0.0,1.0
707,1,0,0,0,0,0.965317919,192.0,167.0,483.0,77.0,68.376,495.0,184.0,528.0,40.231,195,0.0,1.0
708,1,0,0,0,0,0.965317919,203.0,194.0,546.0,77.0,73.21933333,562.0,211.0,569.0,75.00025,227,0.0,0.0
709,1,1,0,0,0,0.965317919,169.0,168.0,445.0,31.0,36.46733333,485.0,169.0,503.0,21.98866667,156,1.0,1.0
710,1,0,0,0,0,0.965317919,179.0,177.0,480.0,46.0,37.89166667,496.0,178.0,518.0,47.19866667,187,0.0,1.0
711,0,1,0,0,0,0.965317919,171.0,182.0,481.0,,69.658,521.0,184.0,516.0,59.03375,207,0.0,0.0
712,0,1,0,0,0,0.965317919,144.0,166.0,434.0,46.0,64.38766667,488.0,171.0,491.0,69.643,198,0.0,1.0
713,0,1,0,0,0,0.965317919,161.0,188.0,507.0,77.0,70.65533333,526.0,202.0,564.0,51.54066667,206,0.0,0.0
714,1,0,0,0,0,0.965317919,187.0,194.0,528.0,77.0,70.65533333,564.0,213.0,554.0,74.0545,219,0.0,0.0
715,1,1,0,0,0,0.965317919,,166.0,419.0,38.0,42.534,413.0,159.0,488.0,,202,0.0,0.0
716,1,0,0,1,0,0.965317919,,174.0,467.0,62.0,58.547,482.0,168.0,512.0,28.3615,182,1.0,1.0
717,1,0,0,0,0,0.965317919,218.0,203.0,538.0,92.0,86.04,567.0,216.0,594.0,92.157,223,0.0,0.0
718,1,0,0,0,0,0.965317919,177.0,186.0,486.0,85.0,58.83166667,490.0,185.0,522.0,53.9915,214,0.0,0.0
719,1,1,0,0,0,0.965317919,132.0,173.0,454.0,38.0,31.624,462.0,166.0,468.0,16.597,195,0.0,1.0
720,1,0,0,0,0,0.965317919,184.0,191.0,532.0,62.0,63.675,519.0,197.0,533.0,64.916,213,0.0,0.0
721,0,1,0,0,0,0.965317919,192.0,202.0,541.0,69.0,79.05966667,559.0,216.0,590.0,81.4075,216,0.0,0.0
722,1,0,0,0,0,0.965317919,177.0,182.0,468.0,54.0,51.852,478.0,154.0,489.0,48.03933333,195,0.0,1.0
723,0,0,0,0,0,0.965317919,177.0,208.0,511.0,77.0,58.832,532.0,208.0,552.0,62.60475,204,0.0,0.0
724,1,0,0,0,0,0.965317919,197.0,192.0,507.0,69.0,63.96,521.0,203.0,534.0,65.406,216,0.0,0.0
725,0,0,0,0,0,0.965317919,199.0,183.0,478.0,85.0,81.62366667,535.0,210.0,553.0,75.525,234,0.0,0.0
726,1,0,0,1,0,0.965317919,169.0,179.0,489.0,69.0,65.812,503.0,197.0,504.0,57.248,206,0.0,0.0
727,0,0,0,0,0,0.965317919,193.0,194.0,515.0,69.0,76.49566667,552.0,197.0,536.0,64.0755,212,0.0,0.0
728,1,1,0,0,0,0.965317919,138.0,178.0,406.0,50.0,36.89466667,428.0,183.0,472.0,51.6805,179,1.0,1.0
729,1,1,0,0,0,0.965317919,185.0,175.0,461.0,46.0,31.624,474.0,193.0,516.0,39.07566667,198,0.0,1.0
730,0,0,1,0,0,0.965317919,209.0,188.0,528.0,77.0,79.05966667,528.0,206.0,608.0,78.01133333,212,0.0,0.0
731,0,0,0,0,0,0.965317919,214.0,214.0,551.0,100.0,87.89166667,538.0,225.0,537.0,71.4285,225,0.0,0.0
732,1,0,0,0,0,0.965317919,205.0,206.0,564.0,92.0,80.19933333,565.0,216.0,574.0,63.4455,209,0.0,0.0
733,1,0,0,0,0,0.965317919,190.0,192.0,511.0,85.0,73.21933333,530.0,189.0,561.0,67.36666667,196,0.0,1.0
734,1,0,0,0,0,0.965317919,199.0,198.0,512.0,92.0,70.228,551.0,209.0,548.0,74.37,222,0.0,0.0
735,0,0,0,0,0,0.965317919,207.0,210.0,544.0,85.0,77.635,585.0,215.0,600.0,89.70575,238,0.0,0.0
736,1,0,0,0,0,0.965317919,231.0,212.0,580.0,100.0,88.604,611.0,223.0,609.0,85.29425,222,0.0,0.0
737,1,0,1,0,0,0.965317919,209.0,190.0,533.0,77.0,76.49566667,528.0,207.0,565.0,75.84025,223,0.0,0.0
738,1,0,0,0,0,0.965317919,174.0,183.0,526.0,54.0,60.68366667,514.0,190.0,542.0,64.0755,206,0.0,0.0
739,1,0,0,0,0,0.965317919,228.0,225.0,601.0,92.0,84.188,595.0,225.0,612.0,88.23525,248,0.0,0.0
740,0,0,0,0,0,0.965317919,203.0,209.0,531.0,100.0,78.34766667,546.0,215.0,597.0,84.979,220,0.0,0.0
741,1,0,0,0,0,0.965317919,194.0,184.0,475.0,,76.282,510.0,183.0,566.0,72.549,204,0.0,0.0
742,0,0,0,0,0,0.965317919,184.0,167.0,522.0,69.0,54.84333333,535.0,197.0,568.0,69.74766667,215,0.0,0.0
743,1,1,0,0,0,0.965317919,163.0,166.0,420.0,62.0,77.208,466.0,180.0,468.0,46.95375,185,1.0,1.0
744,1,0,0,1,0,0.965317919,157.0,177.0,459.0,46.0,38.604,473.0,165.0,509.0,61.1345,193,0.0,1.0
745,1,0,1,0,0,0.965317919,188.0,191.0,520.0,69.0,59.97166667,514.0,196.0,516.0,63.76025,195,0.0,1.0
746,0,0,0,0,0,0.965317919,194.0,193.0,522.0,85.0,56.25933333,525.0,197.0,545.0,67.8575,211,0.0,0.0
