CODED_ID,SCHOOL_ID,GRADE,GENDER,FNR_STATUS_CODE,FNR_STATUS_DESCRIPTION,SINGLE_ETHNICITY,LEP_CODE,LEP_DESCRIPTION,PRIM_EX_CODE,PRIM_EX,OTHER_EX_CODES,OTHER_EX,GIFTED,ESE,HOMELESS_CODE,HOMELESS_CAUSE,HOMELESS_UNAC_YTH,GIFTED_ELIG,S504,PRIM_HOME_LANG,LNF,PSF,NWF_Letter,NWF_Word,ORF_WC,UnifiedScore,FAST_Equivalent_Score,PR,NCE,Overall_Scale_Score,Phonological_Awareness_Scale_Score,Phonics_Scale_Score,Vocabulary_Scale_Score,FAST_PM3_AchievementLevel,iReady_Spring_Placement
1211614,301,2,M,D,Direct Cert/Free Lunch [D],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,,,,,89.0,926.0,180.0,73.0,62.9,493.0,,461.0,452.0,Level 5,Early On Grade Level
1211636,301,2,F,0,Paid Lunch [0],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,,,58.0,16.0,97.0,982.0,199.0,91.0,78.2,494.0,,493.0,480.0,Level 4,Mid or Above Grade Level
1211649,301,2,M,D,Direct Cert/Free Lunch [D],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,,,,,93.0,1005.0,207.0,95.0,84.6,470.0,,480.0,477.0,Level 4,Early On Grade Level
1211660,301,1,M,0,Paid Lunch [0],White,ZZ,Not applicable [ZZ],F,F - Speech Impaired,L,L - Gifted,Y,Y,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,51.0,36.0,34.0,10.0,6.0,825.0,146.0,79.0,67.0,417.0,444.0,393.0,433.0,Level 5,Mid or Above Grade Level
1211663,301,2,M,D,Direct Cert/Free Lunch [D],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,,,63.0,21.0,77.0,950.0,189.0,82.0,69.3,497.0,,535.0,482.0,Level 4,Mid or Above Grade Level
1211696,301,2,M,D,Direct Cert/Free Lunch [D],Black or African American,ZZ,Not applicable [ZZ],V,V - Other Health Impaired,G,G - Language Impaired,N,Y,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,,,18.0,6.0,6.0,615.0,75.0,3.0,10.4,366.0,378.0,394.0,370.0,Level 1,2 Grade Levels Below
1211703,301,2,F,0,Paid Lunch [0],White,ZZ,Not applicable [ZZ],F,F - Speech Impaired,,,N,Y,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,,,53.0,14.0,47.0,845.0,153.0,40.0,44.7,464.0,,469.0,433.0,Level 3,1 Grade Level Below
1211716,301,2,M,0,Paid Lunch [0],Hispanic,ZZ,Tested - not eligible [TZ],K,K - Specific Learning Disabled,,,N,Y,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,,,29.0,9.0,14.0,615.0,75.0,3.0,10.4,414.0,400.0,396.0,412.0,Level 1,1 Grade Level Below
1211724,301,2,M,0,Paid Lunch [0],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,,,34.0,8.0,70.0,919.0,178.0,70.0,61.0,495.0,,470.0,456.0,Level 4,Early On Grade Level
1211865,301,1,F,D,Direct Cert/Free Lunch [D],Hispanic,LF,Two year followup [LF],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],SP,34.0,6.0,36.0,12.0,78.0,909.0,175.0,95.0,84.6,504.0,489.0,528.0,493.0,Level 5,Mid or Above Grade Level
1211907,301,2,M,D,Direct Cert/Free Lunch [D],Other,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,,,54.0,18.0,74.0,763.0,125.0,13.0,26.3,496.0,,522.0,504.0,Level 2,Early On Grade Level
1212009,301,1,M,0,Paid Lunch [0],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,38.0,26.0,34.0,10.0,5.0,615.0,75.0,4.0,13.1,415.0,439.0,376.0,389.0,Level 2,Mid or Above Grade Level
1212012,301,1,M,0,Paid Lunch [0],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,69.0,44.0,124.0,39.0,170.0,1037.0,218.0,99.0,99.0,502.0,451.0,446.0,568.0,Level 5,Mid or Above Grade Level
1212014,301,1,M,D,Direct Cert/Free Lunch [D],Hispanic,LF,Two year followup [LF],S,S - Traumatic Brain Injured,"D,G,M","D - Occupational Therapy,G - Language Impaired,M - Hospital/Homebound",N,Y,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],SP,,,,,,,,,,,,,,,
1212015,301,1,F,0,Paid Lunch [0],Black or African American,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,57.0,38.0,47.0,14.0,17.0,874.0,163.0,90.0,77.0,416.0,478.0,396.0,428.0,Level 4,Mid or Above Grade Level
1212027,301,1,F,0,Paid Lunch [0],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,38.0,34.0,32.0,9.0,9.0,897.0,171.0,93.0,81.1,414.0,460.0,406.0,415.0,Level 4,1 Grade Level Below
1212028,301,1,F,0,Paid Lunch [0],Other,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,56.0,44.0,64.0,21.0,27.0,868.0,161.0,89.0,75.8,453.0,449.0,436.0,436.0,Level 5,Mid or Above Grade Level
1212043,301,1,M,3,Eligible for Reduced Lunch [3],Hispanic,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,37.0,33.0,41.0,11.0,19.0,758.0,124.0,52.0,51.1,408.0,425.0,446.0,411.0,Level 3,Mid or Above Grade Level
1212046,301,1,M,F,Eligible for Free Lunch [F],Hispanic,LY,LEP in LEP classes [LY],T,T - Developmentally Delayed,D,D - Occupational Therapy,N,Y,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],SP,17.0,30.0,11.0,0.0,1.0,844.0,153.0,83.0,70.1,387.0,361.0,437.0,365.0,Level 1,1 Grade Level Below
1212047,301,1,F,D,Direct Cert/Free Lunch [D],Black or African American,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,31.0,20.0,20.0,4.0,9.0,847.0,154.0,84.0,70.9,430.0,454.0,448.0,424.0,Level 4,Mid or Above Grade Level
1212048,301,2,F,D,Direct Cert/Free Lunch [D],Black or African American,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,,,44.0,12.0,11.0,744.0,119.0,8.0,20.4,397.0,384.0,431.0,374.0,Level 1,2 Grade Levels Below
1212158,301,1,F,3,Eligible for Reduced Lunch [3],Hispanic,ZZ,Tested - not eligible [TZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,65.0,33.0,58.0,19.0,31.0,884.0,166.0,91.0,78.2,454.0,446.0,495.0,367.0,Level 5,Mid or Above Grade Level
1212159,301,1,M,0,Paid Lunch [0],Hispanic,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,35.0,29.0,22.0,3.0,4.0,769.0,127.0,57.0,53.7,415.0,410.0,394.0,417.0,Level 3,Early On Grade Level
1212166,301,1,M,D,Direct Cert/Free Lunch [D],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,53.0,14.0,36.0,12.0,31.0,782.0,132.0,63.0,57.0,423.0,379.0,473.0,373.0,Level 5,Mid or Above Grade Level
1212256,301,1,F,3,Eligible for Reduced Lunch [3],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,38.0,38.0,34.0,10.0,3.0,714.0,109.0,25.0,35.8,380.0,395.0,400.0,394.0,Level 1,1 Grade Level Below
1212273,301,1,M,D,Direct Cert/Free Lunch [D],White,ZZ,Not applicable [ZZ],F,F - Speech Impaired,,,N,Y,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,55.0,35.0,41.0,13.0,33.0,772.0,128.0,59.0,54.8,391.0,408.0,452.0,362.0,Level 3,Mid or Above Grade Level
1212289,301,1,F,D,Direct Cert/Free Lunch [D],Hispanic,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,39.0,42.0,48.0,15.0,11.0,773.0,129.0,59.0,54.8,414.0,423.0,445.0,427.0,Level 4,Mid or Above Grade Level
1212439,301,2,F,0,Paid Lunch [0],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,,,,,109.0,958.0,191.0,85.0,71.8,499.0,,529.0,491.0,Level 4,Mid or Above Grade Level
1212567,301,1,F,D,Direct Cert/Free Lunch [D],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,46.0,50.0,34.0,10.0,6.0,731.0,114.0,34.0,41.3,417.0,455.0,401.0,423.0,Level 2,1 Grade Level Below
1212611,301,1,M,0,Paid Lunch [0],Black or African American,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,39.0,34.0,45.0,13.0,21.0,797.0,137.0,70.0,61.0,459.0,489.0,455.0,434.0,Level 4,Mid or Above Grade Level
1212622,301,1,F,D,Direct Cert/Free Lunch [D],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Section 504 Eligible + Plan [Y],EN,56.0,47.0,46.0,13.0,45.0,855.0,156.0,86.0,72.8,443.0,416.0,393.0,469.0,Level 4,Mid or Above Grade Level
1212640,301,2,M,D,Direct Cert/Free Lunch [D],Black or African American,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,,,55.0,13.0,72.0,854.0,156.0,43.0,46.3,468.0,,499.0,459.0,Level 3,Early On Grade Level
1212686,301,2,F,D,Direct Cert/Free Lunch [D],White,ZZ,Not applicable [ZZ],K,K - Specific Learning Disabled,,,N,Y,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,,,23.0,6.0,1.0,615.0,75.0,3.0,10.4,392.0,405.0,373.0,386.0,Level 1,1 Grade Level Below
1212763,301,1,F,0,Paid Lunch [0],Hispanic,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,44.0,23.0,53.0,18.0,80.0,836.0,150.0,81.0,68.5,459.0,432.0,493.0,342.0,Level 4,Mid or Above Grade Level
1212799,301,1,M,0,Paid Lunch [0],Other,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,37.0,35.0,59.0,20.0,77.0,926.0,180.0,96.0,86.9,464.0,428.0,470.0,468.0,Level 5,Mid or Above Grade Level
1212839,301,2,F,0,Paid Lunch [0],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,,,37.0,16.0,77.0,930.0,182.0,74.0,63.5,504.0,,556.0,524.0,Level 4,Mid or Above Grade Level
1213198,301,2,F,0,Paid Lunch [0],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,,,20.0,6.0,19.0,826.0,147.0,33.0,40.7,462.0,,522.0,433.0,Level 3,Mid or Above Grade Level
1213407,301,1,M,0,Paid Lunch [0],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,39.0,41.0,50.0,17.0,13.0,760.0,124.0,53.0,51.6,426.0,442.0,417.0,433.0,Level 5,Mid or Above Grade Level
1214360,301,1,F,0,Paid Lunch [0],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,42.0,27.0,50.0,17.0,59.0,925.0,180.0,96.0,86.9,479.0,459.0,514.0,505.0,Level 5,Mid or Above Grade Level
1214398,301,1,M,D,Direct Cert/Free Lunch [D],Black or African American,ZZ,Not applicable [ZZ],T,T - Developmentally Delayed,,,N,Y,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,2.0,0.0,1.0,0.0,,696.0,103.0,18.0,30.7,370.0,419.0,413.0,354.0,Level 1,1 Grade Level Below
1214599,301,1,M,0,Paid Lunch [0],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,56.0,50.0,50.0,11.0,8.0,615.0,75.0,4.0,13.1,398.0,407.0,390.0,384.0,Level 3,Mid or Above Grade Level
1214615,301,1,M,0,Paid Lunch [0],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,37.0,37.0,43.0,14.0,5.0,724.0,112.0,29.0,38.3,372.0,369.0,424.0,353.0,Level 3,Mid or Above Grade Level
1214625,301,1,F,0,Paid Lunch [0],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,24.0,40.0,18.0,0.0,9.0,766.0,126.0,56.0,53.2,417.0,417.0,412.0,424.0,Level 3,Mid or Above Grade Level
1214824,301,1,M,0,Paid Lunch [0],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,29.0,43.0,32.0,1.0,4.0,736.0,116.0,37.0,43.0,409.0,391.0,454.0,389.0,Level 3,Mid or Above Grade Level
1214825,301,1,M,D,Direct Cert/Free Lunch [D],Other,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,64.0,54.0,60.0,19.0,49.0,855.0,156.0,86.0,72.8,454.0,446.0,526.0,452.0,Level 4,Mid or Above Grade Level
1214828,301,1,F,0,Paid Lunch [0],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,59.0,36.0,53.0,17.0,50.0,824.0,146.0,78.0,66.3,469.0,418.0,474.0,476.0,Level 5,Mid or Above Grade Level
1214865,301,1,F,D,Direct Cert/Free Lunch [D],Black or African American,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,29.0,40.0,29.0,7.0,10.0,729.0,114.0,33.0,40.7,361.0,349.0,348.0,354.0,Level 1,1 Grade Level Below
1214910,301,1,M,0,Paid Lunch [0],Black or African American,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,65.0,31.0,45.0,11.0,43.0,873.0,163.0,90.0,77.0,455.0,415.0,463.0,439.0,Level 4,Mid or Above Grade Level
1214913,301,1,M,0,Paid Lunch [0],Hispanic,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,38.0,38.0,45.0,4.0,10.0,769.0,127.0,57.0,53.7,427.0,450.0,417.0,445.0,Level 2,Early On Grade Level
1214928,301,1,M,0,Paid Lunch [0],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,31.0,14.0,32.0,1.0,9.0,712.0,108.0,24.0,35.1,389.0,408.0,402.0,389.0,Level 3,Early On Grade Level
1214929,301,1,M,0,Paid Lunch [0],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,33.0,32.0,20.0,3.0,0.0,734.0,115.0,36.0,42.5,409.0,391.0,398.0,489.0,Level 1,Early On Grade Level
1214932,301,1,M,D,Direct Cert/Free Lunch [D],Other,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,56.0,43.0,78.0,22.0,29.0,811.0,142.0,75.0,64.2,404.0,431.0,404.0,447.0,Level 5,Mid or Above Grade Level
1214933,301,1,F,0,Paid Lunch [0],Black or African American,ZZ,Not applicable [ZZ],K,K - Specific Learning Disabled,,,N,Y,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,10.0,0.0,5.0,1.0,3.0,744.0,119.0,43.0,46.3,393.0,383.0,439.0,362.0,Level 1,1 Grade Level Below
1214941,301,1,M,D,Direct Cert/Free Lunch [D],Other,ZZ,Not applicable [ZZ],,,,,Y,N,N,Not homeless [Z],Z - Not homeless,B,Not 504 Eligible[Z],EN,56.0,44.0,59.0,20.0,49.0,824.0,146.0,79.0,67.0,488.0,459.0,498.0,487.0,Level 5,Mid or Above Grade Level
1214950,301,1,F,0,Paid Lunch [0],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,48.0,34.0,42.0,11.0,14.0,914.0,176.0,95.0,84.6,450.0,459.0,503.0,420.0,Level 4,Mid or Above Grade Level
1214951,301,1,M,F,Eligible for Free Lunch [F],Hispanic,LY,LEP in LEP classes [LY],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,44.0,46.0,56.0,18.0,12.0,762.0,125.0,54.0,52.1,412.0,486.0,404.0,397.0,Level 3,Mid or Above Grade Level
1214953,301,1,M,D,Direct Cert/Free Lunch [D],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,38.0,21.0,37.0,9.0,8.0,616.0,75.0,4.0,13.1,362.0,368.0,366.0,348.0,Level 2,1 Grade Level Below
1214960,301,1,F,0,Paid Lunch [0],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,27.0,41.0,27.0,6.0,5.0,726.0,113.0,31.0,39.6,387.0,405.0,375.0,393.0,Level 2,Early On Grade Level
1214969,301,1,M,D,Direct Cert/Free Lunch [D],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,30.0,43.0,35.0,11.0,6.0,784.0,132.0,64.0,57.5,414.0,448.0,390.0,384.0,Level 5,Mid or Above Grade Level
1214977,301,1,F,0,Paid Lunch [0],Other,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,37.0,31.0,41.0,10.0,11.0,764.0,126.0,55.0,52.6,411.0,423.0,404.0,365.0,Level 3,Mid or Above Grade Level
1214978,301,1,M,0,Paid Lunch [0],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,64.0,41.0,51.0,13.0,34.0,806.0,140.0,74.0,63.5,415.0,412.0,413.0,419.0,Level 5,Mid or Above Grade Level
1214981,301,1,M,0,Paid Lunch [0],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,39.0,41.0,47.0,16.0,9.0,704.0,105.0,21.0,33.0,412.0,409.0,390.0,422.0,Level 2,1 Grade Level Below
1214985,301,1,F,0,Paid Lunch [0],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,46.0,46.0,65.0,16.0,41.0,915.0,177.0,95.0,84.6,460.0,415.0,468.0,436.0,Level 5,Mid or Above Grade Level
1214994,301,1,M,3,Eligible for Reduced Lunch [3],Hispanic,ZZ,Tested - not eligible [TZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,33.0,31.0,26.0,4.0,0.0,774.0,129.0,59.0,54.8,410.0,420.0,414.0,454.0,Level 3,Mid or Above Grade Level
1214995,301,1,M,0,Paid Lunch [0],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,47.0,60.0,40.0,11.0,2.0,820.0,145.0,78.0,66.3,413.0,393.0,425.0,424.0,Level 4,Mid or Above Grade Level
1215015,301,1,M,D,Direct Cert/Free Lunch [D],White,ZZ,Not applicable [ZZ],,,,,Y,N,N,Not homeless [Z],Z - Not homeless,A,Not 504 Eligible[Z],EN,53.0,56.0,72.0,22.0,29.0,615.0,75.0,4.0,13.1,428.0,489.0,453.0,414.0,Level 4,Mid or Above Grade Level
1215034,301,1,M,0,Paid Lunch [0],Hispanic,LY,LEP in LEP classes [LY],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,37.0,38.0,33.0,9.0,0.0,730.0,114.0,33.0,40.7,408.0,411.0,367.0,399.0,Level 4,Mid or Above Grade Level
1215062,301,1,F,0,Paid Lunch [0],Hispanic,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,97.0,18.0,87.0,31.0,111.0,774.0,129.0,59.0,54.8,462.0,435.0,424.0,390.0,Level 5,Mid or Above Grade Level
1215091,301,1,F,D,Direct Cert/Free Lunch [D],Black or African American,LY,LEP in LEP classes [LY],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,41.0,31.0,41.0,0.0,39.0,788.0,134.0,65.0,58.1,426.0,408.0,420.0,379.0,Level 4,Mid or Above Grade Level
1215101,301,1,F,0,Paid Lunch [0],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,26.0,27.0,23.0,2.0,1.0,765.0,126.0,55.0,52.6,386.0,365.0,386.0,412.0,Level 2,1 Grade Level Below
1215104,301,1,F,3,Eligible for Reduced Lunch [3],White,LY,LEP in LEP classes [LY],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],RM,57.0,42.0,39.0,13.0,19.0,917.0,177.0,95.0,84.6,422.0,438.0,439.0,421.0,Level 5,Mid or Above Grade Level
1215108,301,1,F,0,Paid Lunch [0],Hispanic,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,62.0,54.0,56.0,17.0,56.0,842.0,152.0,83.0,70.1,446.0,473.0,455.0,433.0,Level 5,Mid or Above Grade Level
1215110,301,1,M,D,Direct Cert/Free Lunch [D],Black or African American,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Section 504 Eligible + Plan [Y],EN,26.0,44.0,28.0,8.0,2.0,759.0,124.0,52.0,51.1,400.0,385.0,375.0,402.0,Level 1,1 Grade Level Below
1215134,301,1,F,0,Paid Lunch [0],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,29.0,26.0,41.0,11.0,3.0,747.0,120.0,37.0,43.0,392.0,387.0,412.0,362.0,Level 3,1 Grade Level Below
1215143,301,1,F,0,Paid Lunch [0],White,ZZ,Not applicable [ZZ],,,,,Y,N,N,Not homeless [Z],Z - Not homeless,B,Not 504 Eligible[Z],EN,66.0,49.0,171.0,55.0,110.0,987.0,201.0,99.0,99.0,505.0,473.0,509.0,508.0,Level 5,Mid or Above Grade Level
1215151,301,1,M,0,Paid Lunch [0],Other,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,48.0,38.0,42.0,13.0,8.0,750.0,121.0,47.0,48.4,427.0,477.0,404.0,434.0,Level 4,Mid or Above Grade Level
1215152,301,1,F,D,Direct Cert/Free Lunch [D],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,58.0,28.0,49.0,16.0,59.0,846.0,153.0,83.0,70.1,454.0,428.0,463.0,440.0,Level 4,Mid or Above Grade Level
1215199,301,1,F,0,Paid Lunch [0],White,ZZ,Not applicable [ZZ],F,F - Speech Impaired,,,N,Y,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,75.0,56.0,74.0,21.0,61.0,983.0,200.0,99.0,99.0,493.0,446.0,501.0,487.0,Level 5,Mid or Above Grade Level
1215226,301,1,F,0,Paid Lunch [0],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,72.0,71.0,89.0,29.0,103.0,931.0,182.0,97.0,89.6,477.0,454.0,450.0,476.0,Level 5,Mid or Above Grade Level
1215247,301,1,F,D,Direct Cert/Free Lunch [D],White,ZZ,Not applicable [ZZ],F,F - Speech Impaired,,,N,Y,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,28.0,37.0,51.0,12.0,3.0,714.0,109.0,25.0,35.8,355.0,373.0,351.0,316.0,Level 2,1 Grade Level Below
1215296,301,1,M,0,Paid Lunch [0],Asian,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,63.0,39.0,66.0,19.0,87.0,835.0,150.0,81.0,68.5,426.0,375.0,435.0,449.0,Level 4,Mid or Above Grade Level
1215300,301,1,M,D,Direct Cert/Free Lunch [D],Hispanic,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,43.0,39.0,32.0,9.0,10.0,857.0,157.0,86.0,72.8,415.0,380.0,445.0,450.0,Level 4,Early On Grade Level
1215333,301,1,M,F,Eligible for Free Lunch [F],Black or African American,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,51.0,30.0,24.0,4.0,9.0,777.0,130.0,61.0,55.9,412.0,419.0,387.0,409.0,Level 5,Mid or Above Grade Level
1215355,301,1,F,D,Direct Cert/Free Lunch [D],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,41.0,51.0,47.0,14.0,7.0,738.0,117.0,39.0,44.1,409.0,435.0,388.0,390.0,Level 3,Mid or Above Grade Level
1215424,301,1,M,D,Direct Cert/Free Lunch [D],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Section 504 Eligible + Plan [Y],EN,54.0,64.0,41.0,12.0,7.0,615.0,75.0,4.0,13.1,415.0,421.0,415.0,434.0,Level 1,Early On Grade Level
